record_type,timestamp_us,sample_index,emg_timer_gap,imu_sample_index,imu_timer_gap,ads_raw,ads_voltage,ac_voltage,envelope_raw,envelope_voltage,adaptive_on_voltage,adaptive_off_voltage,fixed_on_voltage,fixed_off_voltage,detector_state,leads,lo_minus,lo_plus,motion,fixed_active,adaptive_active,fixed_event,adaptive_event,fixed_release,adaptive_release,ax,ay,az,gx,gy,gz,phase,repetition,intensity,on_coefficient,off_coefficient,motion_gyro_dps,motion_accel_delta_g
emg,5442203334,4677620,1,,,12622,1.57775,-0.04772342458130696,790.0430297851562,0.09875537872314454,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5442308000,4677710,1,,,12161,1.520125,-0.10701721590537017,520.0864868164062,0.06501081085205078,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5442412661,4677800,1,,,14235,1.779375,0.14983490888857132,884.7896118164062,0.11059870147705078,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5442517338,4677890,1,,,14074,1.75925,0.12827828150036868,705.9647827148438,0.08824559783935547,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5442622014,4677980,1,,,12784,1.598,-0.03429325583160869,810.334716796875,0.10129183959960937,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5442727251,4678070,1,,,13742,1.71775,0.08306393630387698,882.061767578125,0.11025772094726563,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5442831348,4678160,1,,,15109,1.888625,0.25041670471043553,652.0570068359375,0.08150712585449219,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5442936018,4678250,1,,,12946,1.61825,-0.024863384526976118,1242.458740234375,0.15530734252929687,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5443040687,4678340,1,,,12486,1.56075,-0.08476192502442137,823.9541625976562,0.10299427032470704,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5443145960,4678430,1,,,14052,1.7565,0.1019212045587019,1098.2037353515625,0.13727546691894532,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5443210428,,,544108,1,,,,,,,,,,,,,,,,,,,,,-0.3258056640625,-0.4525146484375,0.7491455078125,0.9389312977099237,-0.10687022900763359,0.07633587786259542,,,,6.0,3.0,20.0,0.25
emg,5443355856,4678611,1,,,14707,1.838375,0.15830140196484943,1167.55615234375,0.14594451904296876,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5443462259,4678702,1,,,14631,1.828875,0.13171622412554873,1455.2269287109375,0.1819033660888672,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5443554778,4678782,1,,,15227,1.903375,0.19000206457247382,1410.2725830078125,0.17628407287597656,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5443659404,4678872,1,,,15289,1.911125,0.179440941976998,1411.4893798828125,0.17643617248535157,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5443730461,,,544160,1,,,,,,,,,,,,,,,,,,,,,-0.3253173828125,-0.4534912109375,0.748779296875,0.015267175572519083,0.022900763358778626,0.09923664122137404,,,,6.0,3.0,20.0,0.25
emg,5443868750,4679052,1,,,14615,1.826875,0.06814214626110049,792.18701171875,0.09902337646484376,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5443973515,4679142,1,,,14429,1.803625,0.03735898610915278,502.90301513671875,0.06286287689208984,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444078094,4679232,1,,,13968,1.746,-0.020435829115330595,205.57073974609375,0.025696342468261718,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444182754,4679322,1,,,13113,1.639125,-0.1195111864677505,827.0422973632812,0.10338028717041016,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444287434,4679412,1,,,12549,1.568625,-0.17469861834144562,1304.91357421875,0.16311419677734376,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444392650,4679502,1,,,12137,1.517125,-0.2070030166923018,1545.2462158203125,0.19315577697753908,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444499087,4679593,1,,,11978,1.49725,-0.20566659443298296,1625.649658203125,0.20320620727539063,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,False,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444602597,4679683,1,,,11664,1.458,-0.22299680046116088,1645.8197021484375,0.2057274627685547,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444707265,4679773,1,,,11433,1.429125,-0.2294973264350828,1740.85888671875,0.21760736083984375,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444812110,4679863,1,,,11449,1.431125,-0.2046808054413094,1786.980224609375,0.2233725280761719,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5444916609,4679953,1,,,11324,1.4155,-0.19828904334027908,1672.254638671875,0.20903182983398438,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5445021277,4680043,1,,,11144,1.393,-0.20028261501723943,1494.45654296875,0.18680706787109375,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5445125944,4680133,1,,,11166,1.39575,-0.17842593037918708,1421.9281005859375,0.17774101257324218,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5445230617,4680223,1,,,11336,1.417,-0.1403305932560639,1224.335693359375,0.15304196166992187,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5445335293,4680313,1,,,11537,1.442125,-0.10235308870822091,892.9178466796875,0.11161473083496094,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5445439957,4680403,1,,,11902,1.4877500000000001,-0.0484894411482768,519.957275390625,0.06499465942382812,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5445544627,4680493,1,,,12084,1.5105,-0.0215623601223085,232.72232055664062,0.02909029006958008,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5445649297,4680583,1,,,12199,1.524875,-0.007860398816243341,211.28753662109375,0.02641094207763672,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5445770428,,,544364,1,,,,,,,,,,,,,,,,,,,,,-0.32666015625,-0.4510498046875,0.748046875,0.0,0.030534351145038167,0.007633587786259542,,,,6.0,3.0,20.0,0.25
imu,5445810428,,,544368,1,,,,,,,,,,,,,,,,,,,,,-0.32421875,-0.449951171875,0.743408203125,-0.16030534351145037,-0.007633587786259542,-0.015267175572519083,,,,6.0,3.0,20.0,0.25
emg,5445964467,4680854,1,,,12746,1.59325,0.044936441812290395,532.8334350585938,0.06660417938232421,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5446069140,4680944,1,,,12797,1.599625,0.04392248909713259,575.1915283203125,0.07189894104003906,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5446162188,4681024,1,,,12892,1.6115,0.04862929283279094,648.0140991210938,0.08100176239013672,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5446267277,4681114,1,,,12901,1.612625,0.0421471166946481,647.1710205078125,0.08089637756347656,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5446330433,,,544420,1,,,,,,,,,,,,,,,,,,,,,-0.325927734375,-0.453857421875,0.7508544921875,-0.03816793893129771,0.030534351145038167,-0.007633587786259542,,,,6.0,3.0,20.0,0.25
emg,5446476190,4681294,1,,,13231,1.653875,0.06867128759337637,558.582275390625,0.06982278442382812,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5446580863,4681384,1,,,13227,1.653375,0.06181699159093257,456.9405517578125,0.05711756896972656,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5446686088,4681474,1,,,13207,1.650875,0.05322544988910671,508.3341064453125,0.06354176330566406,0.093813232421875,0.061258674621582035,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5446790226,4681564,1,,,13005,1.625625,0.02246640819697099,410.76654052734375,0.05134581756591797,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5446894867,4681654,1,,,13283,1.660375,0.05259055283302483,357.3902893066406,0.04467378616333008,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5446999533,4681744,1,,,13234,1.65425,0.04226277885322194,351.013671875,0.043876708984375,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447105309,4681834,1,,,13103,1.637875,0.022475239358093813,283.60400390625,0.03545050048828125,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447208909,4681924,1,,,13073,1.634125,0.015903386641667572,233.6147918701172,0.02920184898376465,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447313552,4682014,1,,,13222,1.65275,0.03163373590065843,208.36085510253906,0.026045106887817384,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447418218,4682104,1,,,13227,1.653375,0.030158696830888454,195.72561645507812,0.024465702056884767,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447524614,4682195,1,,,13037,1.629625,0.004334300757069975,212.49734497070312,0.02656216812133789,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447628750,4682285,1,,,13060,1.6325,0.005623916299290377,124.78095245361328,0.01559761905670166,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447733390,4682375,1,,,13135,1.641875,0.013712560011507335,132.80796813964844,0.016600996017456054,0.09701864624023437,0.06316055297851562,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447838063,4682465,1,,,13099,1.637375,0.00826620798425659,126.2406997680664,0.0157800874710083,0.09962026214599609,0.0647696762084961,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5447942733,4682555,1,,,13204,1.6505,0.020277295634886672,164.68031311035156,0.020585039138793945,0.09962026214599609,0.0647696762084961,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5448047465,4682645,1,,,12980,1.6225,-0.008645853980693063,165.25233459472656,0.020656541824340822,0.09962026214599609,0.0647696762084961,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5448152075,4682735,1,,,13069,1.633625,0.0017009241920322715,123.55374908447266,0.015444218635559082,0.09962026214599609,0.0647696762084961,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5448256743,4682825,1,,,13170,1.64625,0.01339406735720794,136.55215454101562,0.017069019317626954,0.09962026214599609,0.0647696762084961,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5448370428,,,544624,1,,,,,,,,,,,,,,,,,,,,,-0.3231201171875,-0.4521484375,0.744140625,-0.05343511450381679,0.015267175572519083,-0.022900763358778626,,,,6.0,3.0,20.0,0.25
imu,5448410428,,,544628,1,,,,,,,,,,,,,,,,,,,,,-0.325927734375,-0.449462890625,0.75,-0.015267175572519083,-0.007633587786259542,0.015267175572519083,,,,6.0,3.0,20.0,0.25
emg,5448571915,4683096,1,,,13204,1.6505,0.014895952909041554,109.74592590332031,0.01371824073791504,0.09962026214599609,0.0647696762084961,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5448664960,4683176,1,,,13009,1.626125,-0.010289520739460878,83.31707763671875,0.010414634704589844,0.09962026214599609,0.0647696762084961,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5448769628,4683266,1,,,13204,1.6505,0.013047115247084573,131.0050811767578,0.016375635147094728,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5448874296,4683356,1,,,13199,1.649875,0.011123626491798433,160.48855590820312,0.02006106948852539,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5448978982,4683446,1,,,13303,1.662875,0.02335985794178086,201.39932250976562,0.025174915313720705,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449083636,4683536,1,,,13072,1.6340000000000001,-0.006311730097815937,156.12062072753906,0.019515077590942384,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449188306,4683626,1,,,13023,1.627875,-0.013218220868433939,142.17710876464844,0.017772138595581057,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449292976,4683716,1,,,11005,1.375625,-0.2780916115675047,2623.165283203125,0.32789566040039064,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449397652,4683806,1,,,14172,1.7715,0.12222398062870288,910.5844116210938,0.11382305145263671,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449502316,4683896,1,,,10751,1.343875,-0.34390882303039616,3646.29931640625,0.45578741455078126,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449606986,4683986,1,,,13493,1.686625,0.011264650323082881,1487.8206787109375,0.1859775848388672,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449712814,4684077,1,,,12649,1.5811250000000001,-0.08260847224492185,1586.0509033203125,0.19825636291503906,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449818264,4684167,1,,,11664,1.458,-0.19867292425368532,1334.491943359375,0.16681149291992187,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5449922179,4684257,1,,,12919,1.614875,-0.0339472863723298,1029.953857421875,0.12874423217773437,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5450026829,4684347,1,,,13399,1.6748750000000001,0.03289100030061398,862.6806640625,0.1078350830078125,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5450131499,4684437,1,,,13907,1.738375,0.10274149875662086,999.558349609375,0.12494479370117188,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5450236175,4684527,1,,,11918,1.4897500000000001,-0.14639368984288836,1005.385009765625,0.12567312622070312,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5450341178,4684617,1,,,13726,1.71575,0.07957407629249214,1070.1904296875,0.1337738037109375,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5450445515,4684707,1,,,14370,1.7962500000000001,0.15659246831585039,1253.5169677734375,0.15668962097167968,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5450490524,,,544836,1,,,,,,,,,,,,,,,,,,,,,-0.32763671875,-0.4527587890625,0.746826171875,0.1450381679389313,0.13740458015267176,0.11450381679389313,,,,6.0,3.0,20.0,0.25
emg,5450654855,4684887,1,,,11718,1.46475,-0.17566263724751296,3061.1787109375,0.3826473388671875,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5450760079,4684977,1,,,11617,1.452125,-0.19436170021212784,1855.6553955078125,0.23195692443847657,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5450852604,4685057,1,,,12570,1.57125,-0.07989457309590642,3274.09033203125,0.4092612915039063,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5450970428,,,544884,1,,,,,,,,,,,,,,,,,,,,,-0.32470703125,-0.44873046875,0.743896484375,0.35877862595419846,-0.183206106870229,-0.007633587786259542,,,,6.0,3.0,20.0,0.25
imu,5451010433,,,544888,1,,,,,,,,,,,,,,,,,,,,,-0.3282470703125,-0.4520263671875,0.748291015625,-0.29770992366412213,0.05343511450381679,0.030534351145038167,,,,6.0,3.0,20.0,0.25
emg,5451167652,4685327,1,,,12761,1.5951250000000001,-0.05207285665430206,761.4769287109375,0.09518461608886719,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5451271268,4685417,1,,,12504,1.563,-0.08446042492363404,829.337890625,0.103667236328125,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5451375915,4685507,1,,,13414,1.67675,0.025059720256892293,365.3050842285156,0.04566313552856446,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5451480579,4685597,1,,,13666,1.70825,0.0514657432236858,363.2785339355469,0.04540981674194336,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5451585255,4685687,1,,,13624,1.703,0.04322245494346455,350.7032470703125,0.043837905883789066,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5451690495,4685777,1,,,13348,1.6685,0.007553698408142573,175.6568603515625,0.021957107543945312,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5451794595,4685867,1,,,13328,1.666,0.006288554902449173,180.93426513671875,0.022616783142089845,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5451899259,4685957,1,,,12941,1.617625,-0.03867989433159913,333.72845458984375,0.04171605682373047,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5452003922,4686047,1,,,12971,1.621375,-0.030094826972400845,382.0801696777344,0.0477600212097168,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5452109214,4686137,1,,,12750,1.59375,-0.05160298775993599,488.33233642578125,0.06104154205322266,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5452213288,4686227,1,,,12526,1.56575,-0.07378157051075895,540.0934448242188,0.06751168060302734,0.10349559020996094,0.06693170166015625,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5452317934,4686317,1,,,13109,1.638625,0.004338692826066914,457.2777099609375,0.05715971374511719,0.10823778533935548,0.06952034759521485,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5452422609,4686407,1,,,13210,1.65125,0.020343818298063532,469.4559631347656,0.0586819953918457,0.10823778533935548,0.06952034759521485,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5452527277,4686497,1,,,13129,1.641125,0.008817705767895978,303.8194885253906,0.03797743606567383,0.10823778533935548,0.06952034759521485,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5452632117,4686587,1,,,13516,1.6895,0.050563311299375746,616.0806884765625,0.07701008605957031,0.10823778533935548,0.06952034759521485,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5452736624,4686677,1,,,14343,1.792875,0.14120669165994904,1112.0609130859375,0.1390076141357422,0.10823778533935548,0.06952034759521485,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
