device_timestamp_us,host_timestamp_utc,event_type,detector,state,envelope_voltage,marker_id,phase,trial,prescribed_intensity,message
5408084998,2026-09-16T21:14:14.505287+00:00,CONTRACTION_START,fixed,ACTIVE,1.05350634765625,,,,,
5408087320,2026-09-16T21:14:14.523106+00:00,CONTRACTION_START,adaptive,ACTIVE,1.05042626953125,,,,,
5409945785,2026-09-16T21:14:16.458882+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.047658416748046876,,,,,
5410242692,2026-09-16T21:14:16.779168+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.029342920303344726,,,,,
5416252752,2026-09-16T21:14:22.802731+00:00,CONTRACTION_START,fixed,ACTIVE,1.196475830078125,,,,,
5416253386,2026-09-16T21:14:22.827439+00:00,CONTRACTION_START,adaptive,ACTIVE,1.2030164794921876,,,,,
5418231012,2026-09-16T21:14:24.663031+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.049069541931152344,,,,,
5418233962,2026-09-16T21:14:24.676765+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.049292247772216795,,,,,
5418654363,2026-09-16T21:14:25.173546+00:00,CONTRACTION_START,fixed,ACTIVE,0.08615145874023437,,,,,
5418773551,2026-09-16T21:14:25.208639+00:00,CONTRACTION_START,adaptive,ACTIVE,0.1161471176147461,,,,,
5419263907,2026-09-16T21:14:25.746212+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.03419767379760742,,,,,
5419280029,2026-09-16T21:14:25.760410+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.020657873153686526,,,,,
5419666140,2026-09-16T21:14:26.087268+00:00,CONTRACTION_START,adaptive,ACTIVE,0.1869869384765625,,,,,
5419683322,2026-09-16T21:14:26.101986+00:00,CONTRACTION_START,fixed,ACTIVE,0.17050767517089843,,,,,
5420552692,2026-09-16T21:14:27.003083+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.036113235473632814,,,,,
5420552710,2026-09-16T21:14:27.025427+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.036113235473632814,,,,,
5424594948,2026-09-16T21:14:31.136573+00:00,CONTRACTION_START,fixed,ACTIVE,0.13798121643066408,,,,,
5424605413,2026-09-16T21:14:31.158304+00:00,CONTRACTION_START,adaptive,ACTIVE,0.15448506164550782,,,,,
5426858131,2026-09-16T21:14:33.308628+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.04228846740722656,,,,,
5426879066,2026-09-16T21:14:33.322222+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.04641242218017578,,,,,
5429911073,2026-09-16T21:14:36.392404+00:00,CONTRACTION_START,fixed,ACTIVE,0.09153046417236328,,,,,
5429950565,2026-09-16T21:14:36.418665+00:00,CONTRACTION_START,adaptive,ACTIVE,0.09987830352783203,,,,,
5430773997,2026-09-16T21:14:37.211689+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.04402164077758789,,,,,
5430777445,2026-09-16T21:14:37.232594+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.04224324417114258,,,,,
5432927834,2026-09-16T21:14:39.485501+00:00,CONTRACTION_START,fixed,ACTIVE,0.1318272247314453,,,,,
5432930180,2026-09-16T21:14:39.506680+00:00,CONTRACTION_START,adaptive,ACTIVE,0.12495355987548828,,,,,
5435673873,2026-09-16T21:14:42.211521+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.024016769409179687,,,,,
5435685325,2026-09-16T21:14:42.230096+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.019606931686401367,,,,,
5436076072,2026-09-16T21:14:42.569427+00:00,CONTRACTION_START,adaptive,ACTIVE,0.21276123046875,,,,,
5436086584,2026-09-16T21:14:42.589103+00:00,CONTRACTION_START,fixed,ACTIVE,0.21926617431640624,,,,,
5437129754,2026-09-16T21:14:43.574642+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.02382050895690918,,,,,
5437172757,2026-09-16T21:14:43.746090+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.03302401733398438,,,,,
5441093252,2026-09-16T21:14:47.631077+00:00,CONTRACTION_START,fixed,ACTIVE,0.12170575714111329,,,,,
5441106045,2026-09-16T21:14:47.672078+00:00,CONTRACTION_START,adaptive,ACTIVE,0.11281900787353516,,,,,
5444081015,2026-09-16T21:14:50.564201+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.02634143829345703,,,,,
5444103056,2026-09-16T21:14:50.579048+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.037577938079833985,,,,,
5444483443,2026-09-16T21:14:50.961125+00:00,CONTRACTION_START,adaptive,ACTIVE,0.20462075805664062,,,,,
5444503761,2026-09-16T21:14:50.976867+00:00,CONTRACTION_START,fixed,ACTIVE,0.20525337219238282,,,,,
5445576615,2026-09-16T21:14:52.072230+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.02025682258605957,,,,,
5445596469,2026-09-16T21:14:52.109656+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.011066999435424805,,,,,
5446302691,2026-09-16T21:14:52.788576+00:00,CONTRACTION_START,fixed,ACTIVE,0.07824092102050781,,,,,
5446908249,2026-09-16T21:14:53.352079+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.0446435546875,,,,,
5449306367,2026-09-16T21:14:55.770525+00:00,CONTRACTION_START,fixed,ACTIVE,0.36827392578125,,,,,
5449313936,2026-09-16T21:14:55.791955+00:00,CONTRACTION_START,adaptive,ACTIVE,0.36265155029296875,,,,,
5451435811,2026-09-16T21:14:57.899790+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.060246429443359374,,,,,
5451563912,2026-09-16T21:14:58.077045+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.04753056335449219,,,,,
5452684912,2026-09-16T21:14:59.180882+00:00,CONTRACTION_START,fixed,ACTIVE,0.11092060852050782,,,,,
5452726746,2026-09-16T21:14:59.223462+00:00,CONTRACTION_START,adaptive,ACTIVE,0.13354373168945313,,,,,
5453493801,2026-09-16T21:14:59.946579+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.049710128784179686,,,,,
5453894427,2026-09-16T21:15:00.302294+00:00,CONTRACTION_START,adaptive,ACTIVE,0.41316693115234376,,,,,
5454838762,2026-09-16T21:15:01.375486+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.057157344818115234,,,,,
5455239991,2026-09-16T21:15:01.690330+00:00,CONTRACTION_START,adaptive,ACTIVE,0.20643605041503907,,,,,
5456035495,2026-09-16T21:15:02.461480+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.026235198974609377,,,,,
5456073317,2026-09-16T21:15:02.641786+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.032111026763916015,,,,,
5457662691,2026-09-16T21:15:04.133764+00:00,CONTRACTION_START,fixed,ACTIVE,0.66640087890625,,,,,
5457663982,2026-09-16T21:15:04.156316+00:00,CONTRACTION_START,adaptive,ACTIVE,0.6711231689453125,,,,,
5459787329,2026-09-16T21:15:06.307329+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.06942535400390625,,,,,
5459921080,2026-09-16T21:15:06.595492+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.04124583435058594,,,,,
5465982706,2026-09-16T21:15:12.500801+00:00,CONTRACTION_START,fixed,ACTIVE,1.0930804443359374,,,,,
5465986181,2026-09-16T21:15:12.523057+00:00,CONTRACTION_START,adaptive,ACTIVE,1.0887762451171876,,,,,
5467157235,2026-09-16T21:15:13.639000+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.03508495712280273,,,,,
5467164288,2026-09-16T21:15:13.657388+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.04074403381347656,,,,,
5469993309,2026-09-16T21:15:16.439199+00:00,CONTRACTION_START,fixed,ACTIVE,0.0865638656616211,,,,,
5470306655,2026-09-16T21:15:16.842189+00:00,CONTRACTION_START,adaptive,ACTIVE,0.11832091522216798,,,,,
